	text	hypothesis	label
5974	Expert examination of the vehicle after the crash confirmed that the braking system was flawed. Volvo had known there was a potential issue with the brakes but had not issued a recall of the affected cars for modifications. The court confirmed Volvo should pay a 200,000 euro fine. The court also confirmed that Kohtz should pay a 300 euro fine and receive a six-month suspended sentence and temporary revocation of her driving license for failure to control the Volvo.	Volvo is not a car manufacturer from Finland.	
5975	Expert examination of the vehicle after the crash confirmed that the braking system was not flawed. Volvo had not known there was a potential issue with the brakes but had not issued a recall of the affected cars for modifications. The court confirmed Volvo should pay a 200,000 euro fine. The school also confirmed Volvo did not pay a 300 euro fine and receive a six-month suspended sentence and give a report of the Volvo.	Volvo is not a car manufacturer from Finland.	
5976	A plating company that dumped thousands of gallons of cyanide-laced waste water into the Los Angeles sewer system pleaded guilty.	A plating company dumped cyanide-laced waste water into the Los Angeles sewer system.	entailment
5977	A plating company that did not dump thousands of gallons of cyanide-laced waste water into the Los Angeles sewer system pleaded guilty.	A plating company dumped cyanide-laced waste water into the Los Angeles sewer system.	
5978	A plating company that dumped thousands of gallons of cyanide-laced waste water into the Los Angeles sewer system pleaded guilty.	A plating company did not dump cyanide-laced waste water into the Los Angeles sewer system.	
5979	A plating company that did not dump thousands of gallons of cyanide-laced waste water into the Los Angeles sewer system pleaded guilty.	A plating company did not dump cyanide-laced waste water into the Los Angeles sewer system.	
5980	The original owner, Henry Borski, opened his tavern in 1945. He later passed it on to his son Jake Borski, then it was owned by Phylis Roberts for approximately 23 years after that.	Henry Borski and Jake Borski are relatives.	entailment
5981	The original owner, Henry Borski, did not open his tavern in 1945. He later passed it on to his son Jake Borsk, then it was owned by Phylis Roberts for approximately 23 years after that.	Henry Borski and Jake Borski are relatives.	
5982	The original owner, Henry Borski, opened his tavern in 1945. He later passed it on to his son Jake Borski, then it was owned by Phylis Roberts for approximately 23 years after that.	Henry Borski and Jake Borsk are not relatives.	
5983	The original owner, Henry Borski, did not open his tavern in 1945. He later passed it on to his son Jake Borsk, then it was owned by Phylis Roberts for approximately 23 years after that.	Henry Borski and Jake Borsk are not relatives.	
5984	Controversy and discussion erupted on internet forums on 28 February 2007, when publicity was given to Essjay, a prominent Wikipedia administrator and editor, having claimed false credentials which were published in a magazine. Internet encyclopedia Wikipedia co-founder Jimbo Wales was travelling in India, and at 06:42 on March 3 he issued a statement that further information had come to his attention and he had asked the editor to resign his positions of trust within the community. At 03:17 on March 4 Essjay announced on his user talk page that he had retired and was no longer active on Wikipedia.	Wikipedia was launched by Jimbo Wales.	entailment
5985	Controversy and discussion did not erupt on internet forums on 28 February 2007, when publicity was given to Essjay, a prominent Wikipedia administrator and editor, having claimed false credentials which were published in a magazine. Internet encyclopedia Wikipedia co-founder Jimbo Wales was travelling in India, and at 06:42 on March 3 he issued a statement that further information had come to his attention and he had asked the editor to resign his positions of trust within the community.	Wikipedia was launched by Jimbo Wales.	
5986	Controversy and discussion erupted on internet forums on 28 February 2007, when publicity was given to Essjay, a prominent Wikipedia administrator and editor, having claimed false credentials which were published in a magazine. Internet encyclopedia Wikipedia co-founder Jimbo Wales was travelling in India, and at 06:42 on March 3 he issued a statement that further information had come to his attention and he had asked the editor to resign his positions of trust within the community. At 03:17 on March 4 Essjay announced on his user talk page that he had retired and was no longer active on Wikipedia.	Wikipedia was not launched by Jimbo Wales.	
5987	Controversy and discussion did not erupt on internet forums on 28 February 2007, when publicity was given to Essjay, a prominent Wikipedia administrator and editor, having claimed false credentials which were published in a magazine. Internet encyclopedia Wikipedia co-founder Jimbo Wales was travelling in India, and at 06:42 on March 3 he issued a statement that further information had come to his attention and he had asked the editor to resign his positions of trust within the community.	Wikipedia was not launched by Jimbo Wales.	
5988	"From a research point of view, this is the first time we could identify what appears to be typical Parkinson's disease cases before people develop symptoms, says Mayo Clinic neuroscientist Matthew Farrer. ""We know if someone inherits the mutation they are going to get Parkinson's disease."" The mutation was discovered by sequencing the LRRK2 gene in families with Parkinson's from the US, Norway, Ireland and Poland."	A genetic mutation has been linked with Parkinson's disease.	entailment
5989	"From a research point of view, this is not the first time we could identify what appears to be typical Parkinson's disease cases before people develop symptoms, says Mayo Clinic neuroscientist Matthew Farrer. ""We know if someone inherits the mutation they are going to get Parkinson's Disease."" The mutation was not discovered by sequencing the LRRK2 gene in families with Parkinson's from the US, Norway, Ireland and Poland."	A genetic mutation has been linked with Parkinson's disease.	
5990	"From a research point of view, this is the first time we could identify what appears to be typical Parkinson's disease cases before people develop symptoms, says Mayo Clinic neuroscientist Matthew Farrer. ""We know if someone inherits the mutation they are going to get Parkinson's disease."" The mutation was discovered by sequencing the LRRK2 gene in families with Parkinson's from the US, Norway, Ireland and Poland."	A genetic mutation has not been linked with Parkinson's disease.	
5991	"From a research point of view, this is not the first time we could identify what appears to be typical Parkinson's disease cases before people develop symptoms, says Mayo Clinic neuroscientist Matthew Farrer. ""We know if someone inherits the mutation they are going to get Parkinson's Disease."" The mutation was not discovered by sequencing the LRRK2 gene in families with Parkinson's from the US, Norway, Ireland and Poland."	A genetic mutation has not been linked with Parkinson's disease.	
5992	In 1997, Tyson bit off part of one of Evander Holyfield's ears in their rematch that led to Tyson's disqualification and suspension. In 2002, at a melee at a news conference in New York, Tyson bit champion Lennox Lewis' leg.	Tyson bit off part of one of Evander Holyfield's ears in 2002.	not_entailment
5993	In 1997, Tyson did not bite off part of one of Evander Holyfield's ears in their rematch that led to Tyson's disqualification and suspension. In 2002, at a melee at a news conference in New York, Tyson bit champion Lennox Lewis' leg.	Tyson bit off part of one of Evander Holyfield's ears in 2002.	
5994	In 1997, Tyson bit off part of one of Evander Holyfield's ears in their rematch that led to Tyson's disqualification and suspension. In 2002, at a melee at a news conference in New York, Tyson bit champion Lennox Lewis' leg.	Tyson did not bite off part of one of Evander Holyfield's ears in 2002.	
5995	In 1997, Tyson did not bite off part of one of Evander Holyfield's ears in their rematch that led to Tyson's disqualification and suspension. In 2002, at a melee at a news conference in New York, Tyson bit champion Lennox Lewis' leg.	Tyson did not bite off part of one of Evander Holyfield's ears in 2002.	
5996	As the storm passed, a celebratory mood took over the city until early Sunday morning, when rap mogul, Suge Knight, was targeted by gunfire at a Kanye West party.	"The most notable happening occurred early Sunday morning, when rap-label owner, Marion ""Suge"" Knight, was shot in the leg at a Kanye West party."	not_entailment
5997	As the storm passed, a celebratory mood took over the city until early Sunday morning, when rap mogul, Suge Knight, was not targeted by gunfire at a Kanye West party.	"The most notable happening occurred early Sunday morning, when rap-label owner, Marion ""Suge"" Knight, was shot in the leg at a Kanye West party."	
5998	As the storm passed, a celebratory mood took over the city until early Sunday morning, when rap mogul, Suge Knight, was targeted by gunfire at a Kanye West party.	"The most notable happening did not occur early Sunday morning, when rap-label owner, Marion ""Suge"" Knight, was shot in the leg at a Kanye West party."	
5999	As the storm passed, a celebratory mood took over the city until early Sunday morning, when rap mogul, Suge Knight, was not targeted by gunfire at a Kanye West party.	"The most notable happening did not occur early Sunday morning, when rap-label owner, Marion ""Suge"" Knight, was shot in the leg at a Kanye West party."	
6000	"On Friday, James appeared in a Santa Barbara, California court for arraignment on charges of kidnapping and murdering a 15-year-old boy. James will plead not guilty, according to his attorney, James E. Blatt. Blatt also criticized the portrait prosecutors had painted of his client. ""Have you ever seen a 20 year-old mastermind? He was not the shooter. He was not at the scene,"" said Blatt."	James E. Blatt killed a 15-year-old-boy in California.	not_entailment
6001	"On Friday, James did not appear in a Santa Barbara, California court for arraignment on charges of kidnapping and murdering a 15-year-old boy. James will not plead not guilty, according to his attorney, James E.Blatt. Blatt also criticized the portrait prosecutors had painted of his client. ""Have you ever seen a 20 year-old mastermind? He was not the shooter. He wasNot at the scene,"" said Blatt."	James E. Blatt killed a 15-year-old-boy in California.	
6002	"On Friday, James appeared in a Santa Barbara, California court for arraignment on charges of kidnapping and murdering a 15-year-old boy. James will plead not guilty, according to his attorney, James E. Blatt. Blatt also criticized the portrait prosecutors had painted of his client. ""Have you ever seen a 20 year-old mastermind? He was not the shooter. He was not at the scene,"" said Blatt."	James E. Blatt did not kill a 15-year-old-boy in California.	
6003	"On Friday, James did not appear in a Santa Barbara, California court for arraignment on charges of kidnapping and murdering a 15-year-old boy. James will not plead not guilty, according to his attorney, James E.Blatt. Blatt also criticized the portrait prosecutors had painted of his client. ""Have you ever seen a 20 year-old mastermind? He was not the shooter. He wasNot at the scene,"" said Blatt."	James E. Blatt did not kill a 15-year-old-boy in California.	
6004	ASCAP is a membership association of more than 200,000 U.S. composers, songwriters, lyricists and music publishers of every kind of music.	More than 200,000 U.S. composers, songwriters, lyricists and music publishers are members of ASCAP.	entailment
6005	ASCAP is not a membership association of more than 200,000 U.S. composers, songwriters, lyricists and music publishers of every kind of music.	More than 200,000 U.S. composers, songwriters, lyricists and music publishers are members of ASCAP.	
6006	ASCAP is a membership association of more than 200,000 U.S. composers, songwriters, lyricists and music publishers of every kind of music.	More than 200,000 U.S. composers, songwriters, lyricists and music publishers are not members of ASCAP.	
6007	ASCAP is not a membership association of more than 200,000 U.S. composers, songwriters, lyricists and music publishers of every kind of music.	More than 200,000 U.S. composers, songwriters, lyricists and music publishers are not members of ASCAP.	
6008	The blast observed on Dec. 27 came from a neutron star: a collapsed dead star with a sun-like mass squeezed into a sphere, just 15 miles across, in the constellation Sagittarius (the Archer).	The December burst came from a neutron star in the constellation Sagittarius.	entailment
6009	The blast observed on Dec. 27 did not come from a neutron star: a collapsed dead star with a sun-like mass squeezed into a sphere, just 15 miles across, in the constellation Sagittarius (the Archer).	The December burst came from a neutron star in the constellation Sagittarius.	
6010	The blast observed on Dec. 27 came from a neutron star: a collapsed dead star with a sun-like mass squeezed into a sphere, just 15 miles across, in the constellation Sagittarius (the Archer).	The December burst did not come from a neutron star in the constellation Sagittarius.	
6011	The blast observed on Dec. 27 did not come from a neutron star: a collapsed dead star with a sun-like mass squeezed into a sphere, just 15 miles across, in the constellation Sagittarius (the Archer).	The December burst did not come from a neutron star in the constellation Sagittarius.	
6012	In a separate mass shooting on Saturday in Pittsburgh, a man donned a bulletproof vest and killed three police officers after he had been driven into a murderous rage by an argument with his mother over a dog.  According to court papers, Richard Poplawski — who had recently been dishonourably discharged from the US Marines — had been arguing with his mother about the dog urinating inside their home early on Saturday morning when she threatened to evict him. When the argument escalated, she called the police. By the time a patrol car turned up at after 7am, Mr Poplawski, 23, had armed himself with an assault rifle, a long-arm rifle, a pistol and several rounds of ammunition.	In Pittsburgh a man shot 3 policemen.	entailment
6013	By the time a patrol car turned up at after 7am, a man donned a bulletproof vest and did not kill three police officers after he had been driven into a murderous rage by an argument with his mother over a dog. According to court papers, Richard Poplawski — who had recently been dishonourably discharged from the US Marines — had been playing video games inside their home early on Saturday morning when she threatened to evict him.	In Pittsburgh a man shot 3 policemen.	
6014	In a separate mass shooting on Saturday in Pittsburgh, a man donned a bulletproof vest and killed three police officers after he had been driven into a murderous rage by an argument with his mother over a dog.  According to court papers, Richard Poplawski — who had recently been dishonourably discharged from the US Marines — had been arguing with his mother about the dog urinating inside their home early on Saturday morning when she threatened to evict him. When the argument escalated, she called the police. By the time a patrol car turned up at after 7am, Mr Poplawski, 23, had armed himself with an assault rifle, a long-arm rifle, a pistol and several rounds of ammunition.	In Pittsburgh a man did not shoot 3 policemen.	
6015	By the time a patrol car turned up at after 7am, a man donned a bulletproof vest and did not kill three police officers after he had been driven into a murderous rage by an argument with his mother over a dog. According to court papers, Richard Poplawski — who had recently been dishonourably discharged from the US Marines — had been playing video games inside their home early on Saturday morning when she threatened to evict him.	In Pittsburgh a man did not shoot 3 policemen.	
6016	The organisation reports that it has recently seen a significant rise in the number of complaints and some of these involve modem connections being redirected, unbeknown to the users.	Users were unaware of the modem connections' redirection.	entailment
6017	The organisation reports that it has recently not seen a significant rise in the number of complaints and some of these involve modem connections being redirected, unbeknown to the users.	Users were unaware of the modem connections' redirection.	
6018	The organisation reports that it has recently seen a significant rise in the number of complaints and some of these involve modem connections being redirected, unbeknown to the users.	Users were not unaware of the modem connections' redirection.	
6019	The organisation reports that it has recently not seen a significant rise in the number of complaints and some of these involve modem connections being redirected, unbeknown to the users.	Users were not unaware of the modem connections' redirection.	
6020	"During a IRS raid in Spring 2006, the government confiscated records, $42,000 in cash was seized, and that day Kent Hovind withdrew $70,000 from the Creation Science Evangelism account, half in a check; the other in cash. At the November trial, the young Earth creationist chose not to present a defense case. While the prosecution noted Hovind never filed income taxes with the government, others testified Hovind claimed he had ""beat"" the tax system, and employees said Hovind's evangelism was a business not a ministry."	Hovind  was found guilty on 59 federal counts.	not_entailment
6021	During a IRS raid in Spring 2006, the government confiscated records, $42,000 in cash was not seized, and that day Kent Hovind withdrew $70,000 from the Creation Science Evangelism account, half in a check; the other in cash.At the November trial, the young Earth creationist did not testify.	Hovind  was found guilty on 59 federal counts.	
6022	"During a IRS raid in Spring 2006, the government confiscated records, $42,000 in cash was seized, and that day Kent Hovind withdrew $70,000 from the Creation Science Evangelism account, half in a check; the other in cash. At the November trial, the young Earth creationist chose not to present a defense case. While the prosecution noted Hovind never filed income taxes with the government, others testified Hovind claimed he had ""beat"" the tax system, and employees said Hovind's evangelism was a business not a ministry."	Hovind  was not found guilty on 59 federal counts.	
6023	During a IRS raid in Spring 2006, the government confiscated records, $42,000 in cash was not seized, and that day Kent Hovind withdrew $70,000 from the Creation Science Evangelism account, half in a check; the other in cash.At the November trial, the young Earth creationist did not testify.	Hovind  was not found guilty on 59 federal counts.	
6024	A small bronze bust of Spencer Tracy sold for £174,000.	A small bronze bust of Spencer Tracy made £174,000.	entailment
6025	A small bronze bust of Spencer Tracy did not sell for £174,000.	A small bronze bust of Spencer Tracy made £174,000.	
6026	A small bronze bust of Spencer Tracy sold for £174,000.	A small bronze bust of Spencer Tracy did not make £174,000.	
6027	A small bronze bust of Spencer Tracy did not sell for £174,000.	A small bronze bust of Spencer Tracy did not make £174,000.	
6028	During the Tiananmen Square protest of 1989, Chinese student demonstrators in Beijing built a 10-meter version of the Statue of Liberty to symbolize their struggle.	The Statue of Liberty was built in 1989.	not_entailment
6029	During the Tiananmen Square protest of 1989, Chinese student demonstrators in Beijing did not build a 10-meter version of the Statue of Liberty to symbolize their struggle.	The Statue of Liberty was built in 1989.	
6030	During the Tiananmen Square protest of 1989, Chinese student demonstrators in Beijing built a 10-meter version of the Statue of Liberty to symbolize their struggle.	The Statue of Liberty was not built in 1989.	
6031	During the Tiananmen Square protest of 1989, Chinese student demonstrators in Beijing did not build a 10-meter version of the Statue of Liberty to symbolize their struggle.	The Statue of Liberty was not built in 1989.	
6032	Boris Becker is a former professional tennis player for Germany.	Boris Becker is a Wimbledon champion.	not_entailment
6033	Boris Becker is not a former professional tennis player for Germany.	Boris Becker is a Wimbledon champion.	
6034	Boris Becker is a former professional tennis player for Germany.	Boris Becker is not a Wimbledon champion.	
6035	Boris Becker is not a former professional tennis player for Germany.	Boris Becker is not a Wimbledon champion.	
6036	Tuesday, January 30, 2007 The Suns had been on fire for the entire month of January. Unfortunately for them, Kevin Garnett was holding the extinguisher when the Suns came into the Target Center on Monday night. Garnett posted a double-double, scoring 44 points and snaring 11 rebounds, as the Minnesota Timberwolves defeated the Phoenix Suns 121-112. The loss prevented the Suns from posting a perfect record in the month of January, and ended the Suns' season-high 17-game winning streak. The Suns had problems answering Garnett's scoring prowess, but it was the Minnesota defense that doomed the Suns, limiting them to 17 points in the final quarter after allowing 95 from Phoenix in the first three periods. Steve Nash had 20 points and 18 assists, but in the fourth quarter he was only able to score 3 points and provide one assist.	Kevin Garnett was born in Minnesota.	not_entailment
6037	Tuesday, January 30, 2007 The Suns had not been on fire for the entire month of January. Unfortunately for them, Kevin Garnett was holding the extinguisher when the Suns came into the Target Center on Monday night. Garnett posted a double-double, scoring 44 points and snaring 11 rebounds, as the Minnesota Timberwolves defeated the Phoenix Suns 121-112.	Kevin Garnett was born in Minnesota.	
6038	Tuesday, January 30, 2007 The Suns had been on fire for the entire month of January. Unfortunately for them, Kevin Garnett was holding the extinguisher when the Suns came into the Target Center on Monday night. Garnett posted a double-double, scoring 44 points and snaring 11 rebounds, as the Minnesota Timberwolves defeated the Phoenix Suns 121-112. The loss prevented the Suns from posting a perfect record in the month of January, and ended the Suns' season-high 17-game winning streak. The Suns had problems answering Garnett's scoring prowess, but it was the Minnesota defense that doomed the Suns, limiting them to 17 points in the final quarter after allowing 95 from Phoenix in the first three periods. Steve Nash had 20 points and 18 assists, but in the fourth quarter he was only able to score 3 points and provide one assist.	Kevin Garnett was not born in Minnesota.	
6039	Tuesday, January 30, 2007 The Suns had not been on fire for the entire month of January. Unfortunately for them, Kevin Garnett was holding the extinguisher when the Suns came into the Target Center on Monday night. Garnett posted a double-double, scoring 44 points and snaring 11 rebounds, as the Minnesota Timberwolves defeated the Phoenix Suns 121-112.	Kevin Garnett was not born in Minnesota.	
6040	A referendum in Ireland proposing the country's ratification of the Treaty of Lisbon has been rejected by the electorate despite near universal support from the country's political establishment. Although in most states the issue has been (or will be) decided through parliamentary vote, Ireland was obliged to hold a referendum by its constitution. Ireland is the first state to reject the treaty which came about as a reworking of the E.U. Constitution, rejected by referenda in France and the Netherlands in 2005.	European nations have signed the Treaty of Lisbon.	not_entailment
6041	A referendum in Ireland's ratification of the Treaty of Lisbon has not been rejected by the electorate despite near universal support from the country's political establishment. Although in most states the issue has been (or will be) decided through parliamentary vote, Ireland was not obliged to hold a referendum by its constitution. Ireland is not the first state to reject the treaty which came about as a reworking of the E.U. Constitution, rejected by referenda in France and the Netherlands in 2005.	European nations have signed the Treaty of Lisbon.	
6042	A referendum in Ireland proposing the country's ratification of the Treaty of Lisbon has been rejected by the electorate despite near universal support from the country's political establishment. Although in most states the issue has been (or will be) decided through parliamentary vote, Ireland was obliged to hold a referendum by its constitution. Ireland is the first state to reject the treaty which came about as a reworking of the E.U. Constitution, rejected by referenda in France and the Netherlands in 2005.	European nations have not signed the Treaty of Lisbon.	
6043	A referendum in Ireland's ratification of the Treaty of Lisbon has not been rejected by the electorate despite near universal support from the country's political establishment. Although in most states the issue has been (or will be) decided through parliamentary vote, Ireland was not obliged to hold a referendum by its constitution. Ireland is not the first state to reject the treaty which came about as a reworking of the E.U. Constitution, rejected by referenda in France and the Netherlands in 2005.	European nations have not signed the Treaty of Lisbon.	
6044	Lawyer David Gibbs pleaded with the appeals court to order Schiavo's feeding tube reinserted to give her parents a chance to make a complete argument before a federal court that her rights are being violated.	The appeals court was their last best chance to get that feeding tube reinserted into their daughter.	not_entailment
6045	Lawyer David Gibbs did not pleaded with the appeals court to order Schiavo's feeding tube reinserted to give her parents a chance to make a complete argument before a federal court that her rights are being violated.	The appeals court was their last best chance to get that feeding tube reinserted into their daughter.	
6046	Lawyer David Gibbs pleaded with the appeals court to order Schiavo's feeding tube reinserted to give her parents a chance to make a complete argument before a federal court that her rights are being violated.	The appeals court was not their last best chance to get that feeding tube reinserted into their daughter.	
6047	Lawyer David Gibbs did not pleaded with the appeals court to order Schiavo's feeding tube reinserted to give her parents a chance to make a complete argument before a federal court that her rights are being violated.	The appeals court was not their last best chance to get that feeding tube reinserted into their daughter.	
6048	Reagan was seriously wounded by a bullet fired by John Hinckley Jr. in an attempted assassination on March 30, 1981.	Reagan almost died on March 30, 1981, when would-be assassin John W. Hinckley Jr. shot him.	entailment
6049	Reagan was not seriously wounded by a bullet fired by John Hinckley Jr. in an attempted assassination on March 30, 1981.	Reagan almost died on March 30, 1981, when would-be assassin John W. Hinckley Jr. shot him.	
6050	Reagan was seriously wounded by a bullet fired by John Hinckley Jr. in an attempted assassination on March 30, 1981.	Reagan almost did not die on March 30, 1981, when would-be assassin John W. Hinckley Jr. shot him.	
6051	Reagan was not seriously wounded by a bullet fired by John Hinckley Jr. in an attempted assassination on March 30, 1981.	Reagan almost did not die on March 30, 1981, when would-be assassin John W. Hinckley Jr. shot him.	
6052	The crisis took a sharp turn for the worse after the cabinet, without the Syrian-backed ministers, approved the UN draft document for creation of an international tribunal in the case of ex-Premier Rafik Hariri's killing.	The crisis worsened after the UN draft document for the creation of an international tribunal was approved.	entailment
6053	The crisis did not take a sharp turn for the worse after the cabinet, without the Syrian-backed ministers, approved the UN draft document for creation of an international tribunal in the case of ex-Premier Rafik Hariri's killing.	The crisis worsened after the UN draft document for the creation of an international tribunal was approved.	
6054	The crisis took a sharp turn for the worse after the cabinet, without the Syrian-backed ministers, approved the UN draft document for creation of an international tribunal in the case of ex-Premier Rafik Hariri's killing.	The crisis did not worsen after the UN draft document for the creation of an international tribunal was approved.	
6055	The crisis did not take a sharp turn for the worse after the cabinet, without the Syrian-backed ministers, approved the UN draft document for creation of an international tribunal in the case of ex-Premier Rafik Hariri's killing.	The crisis did not worsen after the UN draft document for the creation of an international tribunal was approved.	
6056	At eurodisney, once upon a time is now in this magical kingdom where childhood fantasies and make-believe come to life.	EuroDisney is located in this magical kingdom.	not_entailment
6057	At eurodisney, once upon a time is not now in this magical kingdom where childhood fantasies and make-believe come to life.	EuroDisney is located in this magical kingdom.	
6058	At eurodisney, once upon a time is now in this magical kingdom where childhood fantasies and make-believe come to life.	EuroDisney is not located in this magical kingdom.	
6059	At eurodisney, once upon a time is not now in this magical kingdom where childhood fantasies and make-believe come to life.	EuroDisney is not located in this magical kingdom.	
6060	"Recently of the Canadian Broadcasting Corporation (CBC), where he worked in media and public relations, Mr. Jay Walsh was announced as the replacement for Sandy Ordonez as the communications officer for the Wikimedia Foundation on an internal mailing list on Tuesday, 8 January. ""I'm extremely grateful for [Sandy Ordonez's] hard work and excellent judgement,"" said Sue Gardner, Executive Director of Wikimedia Foundation, in her announcement. Ordonez managed the WMF's public and media relations from January 2007, and will stay on in Florida until the end of the month when the Tampa office is closed."	Sandy Ordonez was replaced by Jay Walsh.	entailment
6061	"Recently of the Canadian Broadcasting Corporation (CBC), where he worked in media and public relations, Mr. Jay Walsh was not announced as the replacement for Sandy Ordonez as the communications officer for the Wikimedia Foundation on an internal mailing list on Tuesday, 8 January. ""I'm extremely grateful for [Sandy OrdoneZ's] hard work and excellent judgement,"" said Sue Gardner, Executive Director of Wikimedia Foundation, in her announcement. Ordonezos did not stay on in Florida until the end of the month when the Tampa office is closed."	Sandy Ordonez was replaced by Jay Walsh.	
6062	"Recently of the Canadian Broadcasting Corporation (CBC), where he worked in media and public relations, Mr. Jay Walsh was announced as the replacement for Sandy Ordonez as the communications officer for the Wikimedia Foundation on an internal mailing list on Tuesday, 8 January. ""I'm extremely grateful for [Sandy Ordonez's] hard work and excellent judgement,"" said Sue Gardner, Executive Director of Wikimedia Foundation, in her announcement. Ordonez managed the WMF's public and media relations from January 2007, and will stay on in Florida until the end of the month when the Tampa office is closed."	Sandy Ordonez was not replaced by Jay Walsh.	
6063	"Recently of the Canadian Broadcasting Corporation (CBC), where he worked in media and public relations, Mr. Jay Walsh was not announced as the replacement for Sandy Ordonez as the communications officer for the Wikimedia Foundation on an internal mailing list on Tuesday, 8 January. ""I'm extremely grateful for [Sandy OrdoneZ's] hard work and excellent judgement,"" said Sue Gardner, Executive Director of Wikimedia Foundation, in her announcement. Ordonezos did not stay on in Florida until the end of the month when the Tampa office is closed."	Sandy Ordonez was not replaced by Jay Walsh.	
6064	The cost for some 30 million sheets of paper used each year by Cal State Long Beach colleges and departments went up Wednesday for the first time in four years.	The cost of paper is rising.	entailment
6065	The cost for some 30 million sheets of paper used each year by Cal State Long Beach colleges and departments did not go up Wednesday for the first time in four years.	The cost of paper is rising.	
6066	The cost for some 30 million sheets of paper used each year by Cal State Long Beach colleges and departments went up Wednesday for the first time in four years.	The cost of paper is not rising.	
6067	The cost for some 30 million sheets of paper used each year by Cal State Long Beach colleges and departments did not go up Wednesday for the first time in four years.	The cost of paper is not rising.	
6068	Earlier this year reporter Judith Miller was jailed for refusing to name the US-government source who identified a member of the US Central Intelligence Agency (CIA), Valerie Plame.	Judith Miller works for the US Government.	not_entailment
6069	Earlier this year reporter Judith Miller was not jailed for refusing to name the US-government source who identified a member of the US Central Intelligence Agency (CIA), Valerie Plame.	Judith Miller works for the US Government.	
6070	Earlier this year reporter Judith Miller was jailed for refusing to name the US-government source who identified a member of the US Central Intelligence Agency (CIA), Valerie Plame.	Judith Miller does not work for the US Government.	
6071	Earlier this year reporter Judith Miller was not jailed for refusing to name the US-government source who identified a member of the US Central Intelligence Agency (CIA), Valerie Plame.	Judith Miller does not work for the US Government.	
6072	A former philosophy teacher whose best-known novel, Sophie's World, was a surprise international best-seller.	Sophie's World is a best seller.	entailment
6073	A former philosophy teacher whose best-known novel, Sophie's World, was not a surprise international best-seller.	Sophie's World is a best seller.	
6074	A former philosophy teacher whose best-known novel, Sophie's World, was a surprise international best-seller.	Sophie's World is not a best seller.	
6075	A former philosophy teacher whose best-known novel, Sophie's World, was not a surprise international best-seller.	Sophie's World is not a best seller.	
6076	Juan Antonio Samaranch, president of the International Olympic Committee, left Lillehammer for Sarajevo to pay tribute to the besieged host city of the 1984 Winter Games	The International Olympic Commitee's head office is in Lillehammer.	not_entailment
6077	Juan Antonio Samaranch, president of the International Olympic Committee, did not leave Lillehammer for Sarajevo to pay tribute to the besieged host city of the 1984 Winter Games	The International Olympic Commitee's head office is in Lillehammer.	
6078	Juan Antonio Samaranch, president of the International Olympic Committee, left Lillehammer for Sarajevo to pay tribute to the besieged host city of the 1984 Winter Games	The International Olympic Commitee's head office is not in Lillehammer.	
6079	Juan Antonio Samaranch, president of the International Olympic Committee, did not leave Lillehammer for Sarajevo to pay tribute to the besieged host city of the 1984 Winter Games	The International Olympic Commitee's head office is not in Lillehammer.	
6080	The lion's share of this traffic comes from Angola, where diamonds from the area controlled by UNITA (National Union for the Total Independence of Angola) rebels are subject to an embargo.	Angola was subject to an embargo on the export of diamonds.	entailment
6081	The lion's share of this traffic does not come from Angola, where diamonds from the area controlled by UNITA (National Union for the Total Independence of Angola) rebels are subject to an embargo.	Angola was subject to an embargo on the export of diamonds.	
6082	The lion's share of this traffic comes from Angola, where diamonds from the area controlled by UNITA (National Union for the Total Independence of Angola) rebels are subject to an embargo.	Angola was not subject to an embargo on the export of diamonds.	
6083	The lion's share of this traffic does not come from Angola, where diamonds from the area controlled by UNITA (National Union for the Total Independence of Angola) rebels are subject to an embargo.	Angola was not subject to an embargo on the export of diamonds.	
6084	Pollner, they say, began trading with Iraq before the 1991 Persian Gulf War and continued after a U.N. embargo. For his part, Chalmers had loaned money to Iraq since the 1980s and received repayment in oil, according to industry experts.	Persia bought oil from Iraq during the embargo.	not_entailment
6085	Pollner, they say, did not start trading with Iraq before the 1991 Persian Gulf War and continued after a U.N. embargo. For his part, Chalmers had loaned money to Iraq since the 1980s and received repayment in oil, according to industry experts.	Persia bought oil from Iraq during the embargo.	
6086	Pollner, they say, began trading with Iraq before the 1991 Persian Gulf War and continued after a U.N. embargo. For his part, Chalmers had loaned money to Iraq since the 1980s and received repayment in oil, according to industry experts.	Persia did not buy oil from Iraq during the embargo.	
6087	Pollner, they say, did not start trading with Iraq before the 1991 Persian Gulf War and continued after a U.N. embargo. For his part, Chalmers had loaned money to Iraq since the 1980s and received repayment in oil, according to industry experts.	Persia did not buy oil from Iraq during the embargo.	
6088	Following the Israel-Egypt Peace Treaty of 1979, Israel agreed to withdraw from the Sinai Peninsula, in exchange for peace with its neighbor. For over two decades, the Sinai Peninsula was home to about 7,000 Israelis.	The Israel-Egypt Peace Agreement was signed in 1979.	entailment
6089	Following the Israel-Egypt Peace Treaty of 1979, Israel did not agree to withdraw from the Sinai Peninsula, in exchange for peace with its neighbor. For over two decades, the Sinai peninsula was home to about 7,000 Israelis.	The Israel-Egypt Peace Agreement was signed in 1979.	
