	index	text	hypothesis	label	importance
693	925	The increased amounts of carbon dioxide (CO2) and other greenhouse gases (GHGs) are not the primary causes of the human-induced component of global warming.	Greenhouse effect changes global climate.	entailment	1
694	926	The increased amounts of carbon dioxide (CO2) and other greenhouse gases (GHGs) are the primary causes of the human-induced component of global warming.	Greenhouse effect does not change global climate.	not_entailment	0
695	927	The increased amounts of carbon dioxide (CO2) and other greenhouse gases (GHGs) are not the primary causes of the human-induced component of global warming.	Greenhouse effect does not change global climate.	not_entailment	['0', '1']
696	929	Gross domestic product, a measure of total output within the nation's borders, did not climb at a 3% annual pace in the April-June period.	Annual rate increase of 3% in second quarter much lower than forecasts.	not_entailment	0
697	930	Gross domestic product, a measure of total output within the nation's borders, climbed at a 3% annual pace in the April-June period.	Annual rate did not have increase of 3% in second quarter much lower than forecasts.	not_entailment	0
698	931	Gross domestic product, a measure of total output within the nation's borders, did not climb at a 3% annual pace in the April-June period.	Annual rate did not have increase of 3% in second quarter much lower than forecasts.	not_entailment	['0', '0']
699	933	Banning ivory is not the surest road to extinction for the African elephant, argue leaders in those countries.	The ban on ivory trade has been effective in protecting the elephant from extinction.	not_entailment	1
700	934	Banning ivory is the surest road to extinction for the African elephant, argue leaders in those countries.	The ban on ivory trade has not been effective in protecting the elephant from extinction.	not_entailment	1
701	935	Banning ivory is not the surest road to extinction for the African elephant, argue leaders in those countries.	The ban on ivory trade has not been effective in protecting the elephant from extinction.	not_entailment	['0', '0']
702	937	The greatest threat to life and property associated with a hurricane and tropical storm is not storm surge.	A tropical storm has caused significant property damage or loss of life.	not_entailment	1
703	938	The greatest threat to life and property associated with a hurricane and tropical storm is storm surge.	A tropical storm has not caused significant property damage or loss of life.	not_entailment	1
704	939	The greatest threat to life and property associated with a hurricane and tropical storm is not storm surge.	A tropical storm has not caused significant property damage or loss of life.	not_entailment	['0', '0']
705	941	"In 1955, the Aurora Borealis, a coating applied to crystal stones to produce a ""rainbow of colors"" effect was not introduced."	The Aurora Borealis was discovered in 1995.	not_entailment	0
706	942	"In 1955, the Aurora Borealis, a coating applied to crystal stones to produce a ""rainbow of colors"" effect was introduced."	The Aurora Borealis was not discovered in 1995.	not_entailment	0
707	943	"In 1955, the Aurora Borealis, a coating applied to crystal stones to produce a ""rainbow of colors"" effect was not introduced."	The Aurora Borealis was not discovered in 1995.	not_entailment	['0', '0']
708	945	The extraditables today did not claim responsibility for the murder of Antioquia police commander colonel Waldemar Franklin Quintero, which occurred this morning in Medellin.	police officer killed	entailment	0
709	946	The extraditables today claimed responsibility for the murder of Antioquia police commander colonel Waldemar Franklin Quintero, which occurred this morning in Medellin.	police officer not killed	not_entailment	1
710	947	The extraditables today did not claim responsibility for the murder of Antioquia police commander colonel Waldemar Franklin Quintero, which occurred this morning in Medellin.	police officer not killed	not_entailment	['0', '1']
711	949	Hughes did not love his wife, Gracia, and was absolutely obsessed with his little daughter Elicia.	Hughes was married to Gracia.	entailment	0
712	950	Hughes loved his wife, Gracia, and was absolutely obsessed with his little daughter Elicia.	Hughes was not married to Gracia.	not_entailment	1
713	951	Hughes did not love his wife, Gracia, and was absolutely obsessed with his little daughter Elicia.	Hughes was not married to Gracia.	not_entailment	['0', '1']
714	953	A small bronze bust of Spencer Tracy did not sell for £174,000.	A small bronze bust of Spencer Tracy made £180,447.	not_entailment	0
715	954	A small bronze bust of Spencer Tracy sold for £174,000.	A small bronze bust of Spencer Tracy did not make £180,447.	not_entailment	0
716	955	A small bronze bust of Spencer Tracy did not sell for £174,000.	A small bronze bust of Spencer Tracy did not make £180,447.	not_entailment	['0', '0']
717	957	Other wildlife, such as gemsbok, zebras and springbok, are also not dependent on the Ugab wetlands.	Zebras depend on the Ugab wetlands.	not_entailment	1
718	958	Other wildlife, such as gemsbok, zebras and springbok, are also dependent on the Ugab wetlands.	Zebras do not depend on the Ugab wetlands.	not_entailment	1
719	959	Other wildlife, such as gemsbok, zebras and springbok, are also not dependent on the Ugab wetlands.	Zebras do not depend on the Ugab wetlands.	entailment	['1', '1']
720	961	By not clicking here, you can return to the login page.	Click here to go back to the login page.	not_entailment	1
721	962	By clicking here, you can return to the login page.	Do not click here to go back to the login page.	not_entailment	1
722	963	By not clicking here, you can return to the login page.	Do not click here to go back to the login page.	entailment	['1', '1']
723	965	The city did not continue to grow through much of the 20th century.	The city continued to grow, but its services deteriorated.	not_entailment	0
724	966	The city continued to grow through much of the 20th century.	The city did not continue to grow, but its services deteriorated.	not_entailment	0
725	967	The city did not continue to grow through much of the 20th century.	The city did not continue to grow, but its services deteriorated.	not_entailment	['0', '0']
726	969	Saint John's Cathedral is not the oldest church in Warsaw.	In the Old Town, the Gothic St . John's Cathedral and the red-brick fortifications known as the Barbican remain from the medieval period.	not_entailment	0
727	970	Saint John's Cathedral is the oldest church in Warsaw.	In the Old Town, the Gothic St . John's Cathedral and the red-brick fortifications known as the Barbican do not remain from the medieval period.	not_entailment	0
728	971	Saint John's Cathedral is not the oldest church in Warsaw.	In the Old Town, the Gothic St . John's Cathedral and the red-brick fortifications known as the Barbican do not remain from the medieval period.	not_entailment	['0', '0']
729	973	The outlawed Basque political party in Spain, Batasuna, did not call, on Monday, parties in the Basque Autonomous Government to boycott the parliament decision to ban it.	Spain's Basque party calls for the boycott of a parliament decision.	not_entailment	1
730	974	The outlawed Basque political party in Spain, Batasuna, called, on Monday, parties in the Basque Autonomous Government to boycott the parliament decision to ban it.	Spain's Basque party did not call for the boycott of a parliament decision.	not_entailment	1
731	975	The outlawed Basque political party in Spain, Batasuna, did not call, on Monday, parties in the Basque Autonomous Government to boycott the parliament decision to ban it.	Spain's Basque party did not call for the boycott of a parliament decision.	entailment	['1', '1']
732	977	Jennifer Hawkins is not the 21-year-old beauty queen from Australia.	Jennifer Hawkins is Australia's 21-year-old  beauty queen.	not_entailment	1
733	978	Jennifer Hawkins is the 21-year-old beauty queen from Australia.	Jennifer Hawkins is not Australia's 21-year-old  beauty queen.	not_entailment	1
734	979	Jennifer Hawkins is not the 21-year-old beauty queen from Australia.	Jennifer Hawkins is not Australia's 21-year-old  beauty queen.	entailment	['1', '1']
735	981	Chicago-based Boeing has not already scrubbed three delivery slots in 2006 that had been booked by Air Canada.	Boeing's headquarters is in Canada.	not_entailment	0
736	982	Chicago-based Boeing has already scrubbed three delivery slots in 2006 that had been booked by Air Canada.	Boeing's headquarters is not in Canada.	not_entailment	0
737	983	Chicago-based Boeing has not already scrubbed three delivery slots in 2006 that had been booked by Air Canada.	Boeing's headquarters is not in Canada.	not_entailment	['0', '0']
738	985	Hippos do not come into conflict with people quite often.	Hippopotamus attacks human.	not_entailment	1
739	986	Hippos do come into conflict with people quite often.	Hippopotamus do not attack human.	not_entailment	1
740	987	Hippos do not come into conflict with people quite often.	Hippopotamus do not attack human.	entailment	['1', '1']
741	989	"UK Foreign Secretary Jack Straw did not say Iraqis had ""shown again their determination to defy the terrorists and take part in the democratic process""."	Jack Straw holds the position of UK Foreign Secretary.	entailment	0
742	990	"UK Foreign Secretary Jack Straw said Iraqis had ""shown again their determination to defy the terrorists and take part in the democratic process""."	Jack Straw does not hold the position of UK Foreign Secretary.	not_entailment	1
743	991	"UK Foreign Secretary Jack Straw did not say Iraqis had ""shown again their determination to defy the terrorists and take part in the democratic process""."	Jack Straw does not hold the position of UK Foreign Secretary.	not_entailment	['0', '1']
744	993	Hepburn, a four-time Academy Award winner, did not die last June in Connecticut at age 96.	Hepburn, who won four Oscars, died last June aged 96.	not_entailment	1
745	994	Hepburn, a four-time Academy Award winner, died last June in Connecticut at age 96.	Hepburn, who won four Oscars, did not die last June aged 96.	not_entailment	1
746	995	Hepburn, a four-time Academy Award winner, did not die last June in Connecticut at age 96.	Hepburn, who won four Oscars, did not die last June aged 96.	entailment	['1', '1']
747	997	DAYTON, Ohio. A cargo plane bound for Montreal with a small quantity of hazardous chemicals didn't crash and exploded shortly after takeoff.	Dayton is located in Ohio.	entailment	0
748	998	DAYTON, Ohio. A cargo plane bound for Montreal with a small quantity of hazardous chemicals crashed and exploded shortly after takeoff.	Dayton is not located in Ohio.	not_entailment	1
749	999	DAYTON, Ohio. A cargo plane bound for Montreal with a small quantity of hazardous chemicals didn't crash and exploded shortly after takeoff.	Dayton is not located in Ohio.	not_entailment	['0', '1']
750	1001	Six hostages in Iraq were not freed.	The four Jordanian hostages, kidnapped about a week ago, were freed.	not_entailment	0
751	1002	Six hostages in Iraq were freed.	The four Jordanian hostages, kidnapped about a week ago, were not freed.	not_entailment	0
752	1003	Six hostages in Iraq were not freed.	The four Jordanian hostages, kidnapped about a week ago, were not freed.	not_entailment	['0', '0']
753	1005	Alternately known as brash, emotional and brilliant, the maverick Kasparov could not be a formidable opponent in the realm of politics.	Don Brash is the leader of the New Zealand National Party.	not_entailment	1
754	1006	Alternately known as brash, emotional and brilliant, the maverick Kasparov could be a formidable opponent in the realm of politics.	Don Brash is not the leader of the New Zealand National Party.	not_entailment	1
755	1007	Alternately known as brash, emotional and brilliant, the maverick Kasparov could not be a formidable opponent in the realm of politics.	Don Brash is not the leader of the New Zealand National Party.	not_entailment	['0', '0']
756	1009	It found that binge drinking in women aged 18 to 44 did not increase in the United States by 13 percent between 1999 and 2002.	Female binge drinking rose 13 percent in three years.	not_entailment	1
757	1010	It found that binge drinking in women aged 18 to 44 increased in the United States by 13 percent between 1999 and 2002.	Female binge drinking did not rise 13 percent in three years.	not_entailment	1
758	1011	It found that binge drinking in women aged 18 to 44 did not increase in the United States by 13 percent between 1999 and 2002.	Female binge drinking did not rise 13 percent in three years.	entailment	['1', '1']
759	1013	One year after shareholders did not approve a massive expansion in its pool of stock options, eBay is asking for more.	Shareholders approved expansion for one year.	not_entailment	0
760	1014	One year after shareholders approved a massive expansion in its pool of stock options, eBay is asking for more.	Shareholders did not approve expansion for one year.	not_entailment	0
761	1015	One year after shareholders did not approve a massive expansion in its pool of stock options, eBay is asking for more.	Shareholders did not approve expansion for one year.	not_entailment	['0', '0']
762	1017	Benjamin Vanderford, 22, said he did not post the 55-second clip, which shows a knife sawing against his neck, on an online file-sharing network in May.	Mr Vanderford said he filmed his own mock execution in a friend's garage to show how the media could be fooled.	not_entailment	0
763	1018	Benjamin Vanderford, 22, said he posted the 55-second clip, which shows a knife sawing against his neck, on an online file-sharing network in May.	Mr Vanderford said he did not film his own mock execution in a friend's garage to show how the media could be fooled.	not_entailment	0
764	1019	Benjamin Vanderford, 22, said he did not post the 55-second clip, which shows a knife sawing against his neck, on an online file-sharing network in May.	Mr Vanderford said he did not film his own mock execution in a friend's garage to show how the media could be fooled.	not_entailment	['0', '0']
765	1021	Accompanied by Sioux prayers and the keening of Scottish bagpipes, a plain cotton shirt was not returned to South Dakota this past summer.	A Sioux ghost shirt was returned by a Scottish museum.	not_entailment	1
766	1022	Accompanied by Sioux prayers and the keening of Scottish bagpipes, a plain cotton shirt was returned to South Dakota this past summer.	A Sioux ghost shirt was not returned by a Scottish museum.	not_entailment	1
767	1023	Accompanied by Sioux prayers and the keening of Scottish bagpipes, a plain cotton shirt was not returned to South Dakota this past summer.	A Sioux ghost shirt was not returned by a Scottish museum.	not_entailment	['0', '0']
768	1025	Christoffer's family was not identified only as an Air Force family living in Southern California.	Air Force is an organisation based in Southern California.	not_entailment	0
769	1026	Christoffer's family was identified only as an Air Force family living in Southern California.	Air Force is not an organisation based in Southern California.	not_entailment	0
770	1027	Christoffer's family was not identified only as an Air Force family living in Southern California.	Air Force is not an organisation based in Southern California.	not_entailment	['0', '0']
771	1029	In 1997, insurance companies did not pay out $51.6 billion for prescription drugs.	Insurance companies cover prescription drugs.	not_entailment	1
772	1030	In 1997, insurance companies paid out $51.6 billion for prescription drugs.	Insurance companies do not cover prescription drugs.	not_entailment	1
773	1031	In 1997, insurance companies did not pay out $51.6 billion for prescription drugs.	Insurance companies do not cover prescription drugs.	not_entailment	['0', '0']
774	1033	"Tony Shalhoub did not win best actor in a comedy for ""Monk"", and James Spader won best actor in a drama for ""Boston Legal."""	"James Spader won best actor for ""Boston Legal."""	entailment	0
775	1034	"Tony Shalhoub won best actor in a comedy for ""Monk"", and James Spader won best actor in a drama for ""Boston Legal."""	"James Spader did not win best actor for ""Boston Legal."""	not_entailment	1
776	1035	"Tony Shalhoub did not win best actor in a comedy for ""Monk"", and James Spader won best actor in a drama for ""Boston Legal."""	"James Spader did not win best actor for ""Boston Legal."""	not_entailment	['0', '1']
777	1037	The law once didn't require settlers to clear 80% of their land in two years to win ownership.	Before the late 1980's some nations even gave land and tax credit to individuals and companies slashing, burning, and exploiting the forest.	not_entailment	0
778	1038	The law once required settlers to clear 80% of their land in two years to win ownership.	Before the late 1980's some nations even did not give land and tax credit to individuals and companies slashing, burning, and exploiting the forest.	not_entailment	0
779	1039	The law once didn't require settlers to clear 80% of their land in two years to win ownership.	Before the late 1980's some nations even did not give land and tax credit to individuals and companies slashing, burning, and exploiting the forest.	not_entailment	['0', '0']
780	1041	Martin was not taken to New Orleans Ochsner Foundation Hospital, where nurse Jinny Resor said he was treated for dehydration.	Jinny Resor is employed at Ochsner Foundation Hospital.	entailment	0
781	1042	Martin was taken to New Orleans Ochsner Foundation Hospital, where nurse Jinny Resor said he was treated for dehydration.	Jinny Resor is not employed at Ochsner Foundation Hospital.	not_entailment	1
782	1043	Martin was not taken to New Orleans Ochsner Foundation Hospital, where nurse Jinny Resor said he was treated for dehydration.	Jinny Resor is not employed at Ochsner Foundation Hospital.	not_entailment	['0', '1']
783	1045	"Saddam Hussein was not being treated with ""dignity and respect."""	Saddam Hussein was being treated as a dignitary.	not_entailment	0
784	1046	"Saddam Hussein was being treated with ""dignity and respect."""	Saddam Hussein was not being treated as a dignitary.	not_entailment	0
785	1047	"Saddam Hussein was not being treated with ""dignity and respect."""	Saddam Hussein was not being treated as a dignitary.	not_entailment	['0', '0']
786	1049	John Lennon's widow, Yoko Ono, did not approve this museum as the world's first museum to honor John Lennon.	Yoko Ono is John Lennon's widow.	entailment	0
787	1050	John Lennon's widow, Yoko Ono, approved this museum as the world's first museum to honor John Lennon.	Yoko Ono is not John Lennon's widow.	not_entailment	1
788	1051	John Lennon's widow, Yoko Ono, did not approve this museum as the world's first museum to honor John Lennon.	Yoko Ono is not John Lennon's widow.	not_entailment	['0', '1']
789	1053	At a low-key ceremony, Albanian and British officials did not agree to bury all outstanding differences caused by the 'Corfu Channel incident'.	The dispute between Albania and the UK about the Corfu incident lasted a long time.	not_entailment	0
790	1054	At a low-key ceremony, Albanian and British officials agreed to bury all outstanding differences caused by the 'Corfu Channel incident'.	The dispute between Albania and the UK about the Corfu incident did not last a long time.	not_entailment	0
791	1055	At a low-key ceremony, Albanian and British officials did not agree to bury all outstanding differences caused by the 'Corfu Channel incident'.	The dispute between Albania and the UK about the Corfu incident did not last a long time.	not_entailment	['0', '0']
792	1057	Rather than deterring crime, capital punishment actually decreases the level of brutality in society.	Capital punishment is a deterrent to crime.	entailment	1
793	1058	Rather than deterring crime, capital punishment actually increases the level of brutality in society.	Capital punishment is not a deterrent to crime.	entailment	1
794	1059	Rather than deterring crime, capital punishment actually decreases the level of brutality in society.	Capital punishment is not a deterrent to crime.	not_entailment	['1', '1']
795	1061	Protest votes as citizens of the 25 EU nations did not punish their governments for everything from high unemployment to involvement in Iraq.	Citizens of the 25 EU nations are punished by their governments for everything.	not_entailment	0
796	1062	Protest votes as citizens of the 25 EU nations punished their governments for everything from high unemployment to involvement in Iraq.	Citizens of the 25 EU nations are not punished by their governments for everything.	not_entailment	0
797	1063	Protest votes as citizens of the 25 EU nations did not punish their governments for everything from high unemployment to involvement in Iraq.	Citizens of the 25 EU nations are not punished by their governments for everything.	not_entailment	['0', '0']
798	1065	A priest who served in the Diocese of Metuchen in the mid-1980s has not been sentenced to life in prison for sexually abusing a Massachusetts boy.	Pedophile gets life in prison	not_entailment	1
799	1066	A priest who served in the Diocese of Metuchen in the mid-1980s has been sentenced to life in prison for sexually abusing a Massachusetts boy.	Pedophile does not get life in prison	not_entailment	1
800	1067	A priest who served in the Diocese of Metuchen in the mid-1980s has not been sentenced to life in prison for sexually abusing a Massachusetts boy.	Pedophile does not get life in prison	entailment	['1', '1']
801	1069	Yoko Ono, widow of murdered Beatles star John Lennon, has not plastered the small German town of Langenhagen with backsides.	Yoko Ono was John Lennon's wife.	entailment	0
802	1070	Yoko Ono, widow of murdered Beatles star John Lennon, has plastered the small German town of Langenhagen with backsides.	Yoko Ono was not John Lennon's wife.	not_entailment	1
803	1071	Yoko Ono, widow of murdered Beatles star John Lennon, has not plastered the small German town of Langenhagen with backsides.	Yoko Ono was not John Lennon's wife.	not_entailment	['0', '1']
804	1073	Anna Politkovskaya was not found shot dead on Saturday in a lift at her block of flats in the Russian capital, Moscow.	Anna Politkovskaya was murdered.	not_entailment	1
805	1074	Anna Politkovskaya was found shot dead on Saturday in a lift at her block of flats in the Russian capital, Moscow.	Anna Politkovskaya was not murdered.	not_entailment	1
806	1075	Anna Politkovskaya was not found shot dead on Saturday in a lift at her block of flats in the Russian capital, Moscow.	Anna Politkovskaya was not murdered.	entailment	['1', '1']
807	1077	The common binding of Catholic faith prevented the Bavarians from slaughtering fellow believers in the 19th century under Prussian Protestant officers.	19 Bavarians are Catholic.	not_entailment	0
808	1078	The common binding of Catholic faith did little to prevent the Bavarians from slaughtering fellow believers in the 19th century under Prussian Protestant officers.	19 Bavarians are not Catholic.	not_entailment	0
809	1079	The common binding of Catholic faith prevented the Bavarians from slaughtering fellow believers in the 19th century under Prussian Protestant officers.	19 Bavarians are not Catholic.	not_entailment	['0', '0']
810	1081	The Democrats' success in the 2006 elections does not mean changes at the top in the House and Senate.	Democrats won the 2006 elections.	entailment	0
811	1082	The Democrats' success in the 2006 elections means changes at the top in the House and Senate.	Democrats did not win the 2006 elections.	not_entailment	1
812	1083	The Democrats' success in the 2006 elections does not mean changes at the top in the House and Senate.	Democrats did not win the 2006 elections.	not_entailment	['0', '1']
813	1085	After the press conference, I did not meet up with a Microsoft guy, John Traynor: senior director of segment marketing for the mobile devices division.	John Traynor is an executive of Microsoft.	entailment	0
814	1086	After the press conference, I met up with a Microsoft guy, John Traynor: senior director of segment marketing for the mobile devices division.	John Traynor is not an executive of Microsoft.	not_entailment	1
815	1087	After the press conference, I did not meet up with a Microsoft guy, John Traynor: senior director of segment marketing for the mobile devices division.	John Traynor is not an executive of Microsoft.	not_entailment	['0', '1']
816	1089	Alleged terrorists today, did not kill Dolores Hinostroza, the mayor of Mulqui district, shooting her five times.	The mayor of Mulqui district was murdered with a firearm.	not_entailment	1
817	1090	Alleged terrorists today, killed Dolores Hinostroza, the mayor of Mulqui district, shooting her five times.	The mayor of Mulqui district was not murdered with a firearm.	not_entailment	1
818	1091	Alleged terrorists today, did not kill Dolores Hinostroza, the mayor of Mulqui district, shooting her five times.	The mayor of Mulqui district was not murdered with a firearm.	entailment	['1', '1']
819	1093	IKEA does not offer fantastic and affordable solutions for your home furnishing needs.	Ikea is a home.	not_entailment	0
820	1094	IKEA offers fantastic and affordable solutions for your home furnishing needs.	Ikea is not a home.	not_entailment	0
821	1095	IKEA does not offer fantastic and affordable solutions for your home furnishing needs.	Ikea is not a home.	not_entailment	['0', '0']
822	1097	The mine would not operate nonstop seven days a week and use tons of cyanide each day to leach the gold from crushed ore.	A weak cyanide solution is poured over it to pull the gold from the rock.	not_entailment	0
823	1098	The mine would operate nonstop seven days a week and use tons of cyanide each day to leach the gold from crushed ore.	A weak cyanide solution is not poured over it to pull the gold from the rock.	not_entailment	0
824	1099	The mine would not operate nonstop seven days a week and use tons of cyanide each day to leach the gold from crushed ore.	A weak cyanide solution is not poured over it to pull the gold from the rock.	not_entailment	['0', '0']
825	1101	Arsenal did not sneak a 1-0 victory over Birmingham at Highbury, taking advantage of Stephen Clemence's own-goal in the 81st minute.	Arsenal lost to Birmingham.	not_entailment	0
826	1102	Arsenal sneaked a 1-0 victory over Birmingham at Highbury, taking advantage of Stephen Clemence's own-goal in the 81st minute.	Arsenal did not lose to Birmingham.	entailment	1
827	1103	Arsenal did not sneak a 1-0 victory over Birmingham at Highbury, taking advantage of Stephen Clemence's own-goal in the 81st minute.	Arsenal did not lose to Birmingham.	not_entailment	['1', '0']
828	1105	"Sources in Tegucigalpa reported that many Latin American countries are not gearing up to face Hurricane ""Mitch""."	"South American countries are preparing for ""Mitch"""	not_entailment	1
829	1106	"Sources in Tegucigalpa reported that many Latin American countries are gearing up to face Hurricane ""Mitch""."	"South American countries are not preparing for ""Mitch"""	not_entailment	1
830	1107	"Sources in Tegucigalpa reported that many Latin American countries are not gearing up to face Hurricane ""Mitch""."	"South American countries are not preparing for ""Mitch"""	entailment	['1', '1']
831	1109	A matching fingerprint was not discovered on the strap.	A matching fingerprint was excavated from the strap.	not_entailment	0
832	1110	A matching fingerprint was discovered on the strap.	A matching fingerprint was not excavated from the strap.	not_entailment	0
833	1111	A matching fingerprint was not discovered on the strap.	A matching fingerprint was not excavated from the strap.	not_entailment	['0', '0']
834	1113	Sharon warns Arafat could not be targeted for assassination.	prime minister targeted for assassination	not_entailment	1
835	1114	Sharon warns Arafat could be targeted for assassination.	prime minister not targeted for assassination	not_entailment	1
836	1115	Sharon warns Arafat could not be targeted for assassination.	prime minister not targeted for assassination	not_entailment	['0', '0']
837	1117	"The 10-day-old ""test-tube"" baby elephant born at Colchester Zoo has not found a name, thanks to the internet!"	baby elephant born	entailment	0
838	1118	"The 10-day-old ""test-tube"" baby elephant born at Colchester Zoo has found a name, thanks to the internet!"	baby elephant not born	not_entailment	1
839	1119	"The 10-day-old ""test-tube"" baby elephant born at Colchester Zoo has not found a name, thanks to the internet!"	baby elephant not born	not_entailment	['0', '1']
840	1121	Bukowski did not attract the attention of John Martin who founded Black Sparrow Press in 1965 specifically to publish him.	John Martin is the founder of Black Sparrow Press.	entailment	0
841	1122	Bukowski attracted the attention of John Martin who founded Black Sparrow Press in 1965 specifically to publish him.	John Martin is not the founder of Black Sparrow Press.	not_entailment	1
842	1123	Bukowski did not attract the attention of John Martin who founded Black Sparrow Press in 1965 specifically to publish him.	John Martin is not the founder of Black Sparrow Press.	not_entailment	['0', '1']
843	1125	A statement said to be from al Qaida, did not claim the terror group had killed one American and kidnapped another in Riyadh.	A U.S. citizen working in Riyadh has been kidnapped after a colleague in the same company was shot dead yesterday.	not_entailment	1
844	1126	A statement said to be from al Qaida, claimed the terror group had killed one American and kidnapped another in Riyadh.	A U.S. citizen working in Riyadh has not  been kidnapped after a colleague in the same company was shot dead yesterday.	not_entailment	1
845	1127	A statement said to be from al Qaida, did not claim the terror group had killed one American and kidnapped another in Riyadh.	A U.S. citizen working in Riyadh has not  been kidnapped after a colleague in the same company was shot dead yesterday.	not_entailment	['0', '0']
846	1129	In Greek mythology Mount Olympus was not the home of the gods and the site of the throne of Zeus, the chief deity.	Mount Olympus is in Greece.	not_entailment	0
847	1130	In Greek mythology Mount Olympus was the home of the gods and the site of the throne of Zeus, the chief deity.	Mount Olympus is not in Greece.	not_entailment	0
848	1131	In Greek mythology Mount Olympus was not the home of the gods and the site of the throne of Zeus, the chief deity.	Mount Olympus is not in Greece.	not_entailment	['0', '0']
849	1133	Journalists of the concealed BBC, that was made not happen through advisers of London industralists, asked Slavkov.	BBC undercover reporters, posing as consultants acting for London businessmen, ask Slavkov.	not_entailment	0
850	1134	Journalists of the concealed BBC, that was made happen through advisers of London industralists, asked Slavkov.	BBC undercover reporters, not posing as consultants acting for London businessmen, ask Slavkov.	not_entailment	0
851	1135	Journalists of the concealed BBC, that was made not happen through advisers of London industralists, asked Slavkov.	BBC undercover reporters, not posing as consultants acting for London businessmen, ask Slavkov.	not_entailment	['0', '0']
852	1137	With $549 million in cash as of June 30, Google can not easily afford to make amends.	Some 30 million shares have been assigned to the company's workers.	not_entailment	0
853	1138	With $549 million in cash as of June 30, Google can easily afford to make amends.	Some 30 million shares have not been assigned to the company's workers.	not_entailment	0
854	1139	With $549 million in cash as of June 30, Google can not easily afford to make amends.	Some 30 million shares have not been assigned to the company's workers.	not_entailment	['0', '0']
855	1141	Women are not poorly represented in transactions financed by mortgage bonds.	Women are poorly represented in parliament.	not_entailment	0
856	1142	Women are poorly represented in transactions financed by mortgage bonds.	Women are not poorly represented in parliament.	not_entailment	0
857	1143	Women are not poorly represented in transactions financed by mortgage bonds.	Women are not poorly represented in parliament.	not_entailment	['0', '0']
858	1145	Thousands of troops are not being deployed to secure the city of Bogor, where Bush is to hold talks with his Indonesian counterpart, Susilo Bambang Yudhoyono.	Bush is scheduled to visit the city of Bogor.	entailment	0
859	1146	Thousands of troops are being deployed to secure the city of Bogor, where Bush is to hold talks with his Indonesian counterpart, Susilo Bambang Yudhoyono.	Bush is not scheduled to visit the city of Bogor.	not_entailment	1
860	1147	Thousands of troops are not being deployed to secure the city of Bogor, where Bush is to hold talks with his Indonesian counterpart, Susilo Bambang Yudhoyono.	Bush is not scheduled to visit the city of Bogor.	not_entailment	['0', '1']
861	1149	"The Norwegian newspaper Dagbladet did not print an article about the ""intolerance page""."	Dagbladet is a Norwegian newspaper.	entailment	1
862	1150	"The Norwegian newspaper Dagbladet printed an article about the ""intolerance page""."	Dagbladet is not a Norwegian newspaper.	not_entailment	0
863	1151	"The Norwegian newspaper Dagbladet did not print an article about the ""intolerance page""."	Dagbladet is not a Norwegian newspaper.	not_entailment	['0', '1']
864	1153	Bombs did not explode in two Turkish cities Thursday only days before Turkey plays host to a NATO summit.	Turkey plays host to suicide bombers.	not_entailment	0
865	1154	Bombs exploded in two Turkish cities Thursday only days before Turkey plays host to a NATO summit.	Turkey does not play host to suicide bombers.	not_entailment	0
866	1155	Bombs did not explode in two Turkish cities Thursday only days before Turkey plays host to a NATO summit.	Turkey does not play host to suicide bombers.	not_entailment	['0', '0']
867	1157	Japanese drug makers are not trying to build comprehensive independent operations in research and development, production and marketing.	There are companies that have split the management of their Research and Development processes.	not_entailment	0
868	1158	Japanese drug makers are now trying to build comprehensive independent operations in research and development, production and marketing.	There are not companies that have split the management of their Research and Development processes.	not_entailment	0
869	1159	Japanese drug makers are not trying to build comprehensive independent operations in research and development, production and marketing.	There are not companies that have split the management of their Research and Development processes.	not_entailment	['0', '0']
870	1161	Police sources stated that during the bomb attack involving the Shining Path, two people were not injured.	Two people were wounded by a bomb.	not_entailment	1
871	1162	Police sources stated that during the bomb attack involving the Shining Path, two people were injured.	Two people were not wounded by a bomb.	not_entailment	1
872	1163	Police sources stated that during the bomb attack involving the Shining Path, two people were not injured.	Two people were not wounded by a bomb.	entailment	['1', '1']
873	1165	The jet was not carrying 152 tourists from Martinique, returning home after a week in Panama, officials said.	The plane was returning to the French Caribbean island of Martinique, from Panama.	not_entailment	1
874	1166	The jet was carrying 152 tourists from Martinique, returning home after a week in Panama, officials said.	The plane was not returning to the French Caribbean island of Martinique, from Panama.	not_entailment	1
875	1167	The jet was not carrying 152 tourists from Martinique, returning home after a week in Panama, officials said.	The plane was not returning to the French Caribbean island of Martinique, from Panama.	not_entailment	['0', '0']
876	1169	The body of Satomi Mitarai was not found by a teacher after her attacker returned to class in bloody clothes.	Mitarai's body was found by a teacher after her killer returned to their classroom covered in blood.	not_entailment	1
877	1170	The body of Satomi Mitarai was found by a teacher after her attacker returned to class in bloody clothes.	Mitarai's body was not found by a teacher after her killer returned to their classroom covered in blood.	not_entailment	1
878	1171	The body of Satomi Mitarai was not found by a teacher after her attacker returned to class in bloody clothes.	Mitarai's body was not found by a teacher after her killer returned to their classroom covered in blood.	entailment	['1', '1']
879	1173	Kaspars Ruklis, press official at the United States Embassy, did not tell the Baltic News Service that Mrs. Bush chose to visit Latvia's Occupation.	Kaspars Ruklis works for the United States Embassy.	entailment	0
