	text	hypothesis	label
1021	Accompanied by Sioux prayers and the keening of Scottish bagpipes, a plain cotton shirt was not returned to South Dakota this past summer.	A Sioux ghost shirt was returned by a Scottish museum.	not_entailment
1022	Accompanied by Sioux prayers and the keening of Scottish bagpipes, a plain cotton shirt was returned to South Dakota this past summer.	A Sioux ghost shirt was not returned by a Scottish museum.	not_entailment
1023	Accompanied by Sioux prayers and the keening of Scottish bagpipes, a plain cotton shirt was not returned to South Dakota this past summer.	A Sioux ghost shirt was not returned by a Scottish museum.	not_entailment
1024	Christoffer's family was identified only as an Air Force family living in Southern California.	Air Force is an organisation based in Southern California.	not_entailment
1025	Christoffer's family was not identified only as an Air Force family living in Southern California.	Air Force is an organisation based in Southern California.	not_entailment
1026	Christoffer's family was identified only as an Air Force family living in Southern California.	Air Force is not an organisation based in Southern California.	not_entailment
1027	Christoffer's family was not identified only as an Air Force family living in Southern California.	Air Force is not an organisation based in Southern California.	not_entailment
1028	In 1997, insurance companies paid out $51.6 billion for prescription drugs.	Insurance companies cover prescription drugs.	entailment
1029	In 1997, insurance companies did not pay out $51.6 billion for prescription drugs.	Insurance companies cover prescription drugs.	not_entailment
1030	In 1997, insurance companies paid out $51.6 billion for prescription drugs.	Insurance companies do not cover prescription drugs.	not_entailment
1031	In 1997, insurance companies did not pay out $51.6 billion for prescription drugs.	Insurance companies do not cover prescription drugs.	not_entailment
1032	"Tony Shalhoub won best actor in a comedy for ""Monk"", and James Spader won best actor in a drama for ""Boston Legal."""	"James Spader won best actor for ""Boston Legal."""	entailment
1033	"Tony Shalhoub did not win best actor in a comedy for ""Monk"", and James Spader won best actor in a drama for ""Boston Legal."""	"James Spader won best actor for ""Boston Legal."""	entailment
1034	"Tony Shalhoub won best actor in a comedy for ""Monk"", and James Spader won best actor in a drama for ""Boston Legal."""	"James Spader did not win best actor for ""Boston Legal."""	not_entailment
1035	"Tony Shalhoub did not win best actor in a comedy for ""Monk"", and James Spader won best actor in a drama for ""Boston Legal."""	"James Spader did not win best actor for ""Boston Legal."""	not_entailment
1036	The law once required settlers to clear 80% of their land in two years to win ownership.	Before the late 1980's some nations even gave land and tax credit to individuals and companies slashing, burning, and exploiting the forest.	not_entailment
1037	The law once didn't require settlers to clear 80% of their land in two years to win ownership.	Before the late 1980's some nations even gave land and tax credit to individuals and companies slashing, burning, and exploiting the forest.	not_entailment
1038	The law once required settlers to clear 80% of their land in two years to win ownership.	Before the late 1980's some nations even did not give land and tax credit to individuals and companies slashing, burning, and exploiting the forest.	not_entailment
1039	The law once didn't require settlers to clear 80% of their land in two years to win ownership.	Before the late 1980's some nations even did not give land and tax credit to individuals and companies slashing, burning, and exploiting the forest.	not_entailment
1040	Martin was taken to New Orleans Ochsner Foundation Hospital, where nurse Jinny Resor said he was treated for dehydration.	Jinny Resor is employed at Ochsner Foundation Hospital.	entailment
1041	Martin was not taken to New Orleans Ochsner Foundation Hospital, where nurse Jinny Resor said he was treated for dehydration.	Jinny Resor is employed at Ochsner Foundation Hospital.	entailment
1042	Martin was taken to New Orleans Ochsner Foundation Hospital, where nurse Jinny Resor said he was treated for dehydration.	Jinny Resor is not employed at Ochsner Foundation Hospital.	not_entailment
1043	Martin was not taken to New Orleans Ochsner Foundation Hospital, where nurse Jinny Resor said he was treated for dehydration.	Jinny Resor is not employed at Ochsner Foundation Hospital.	not_entailment
1044	"Saddam Hussein was being treated with ""dignity and respect."""	Saddam Hussein was being treated as a dignitary.	not_entailment
1045	"Saddam Hussein was not being treated with ""dignity and respect."""	Saddam Hussein was being treated as a dignitary.	not_entailment
1046	"Saddam Hussein was being treated with ""dignity and respect."""	Saddam Hussein was not being treated as a dignitary.	not_entailment
1047	"Saddam Hussein was not being treated with ""dignity and respect."""	Saddam Hussein was not being treated as a dignitary.	not_entailment
1048	John Lennon's widow, Yoko Ono, approved this museum as the world's first museum to honor John Lennon.	Yoko Ono is John Lennon's widow.	entailment
1049	John Lennon's widow, Yoko Ono, did not approve this museum as the world's first museum to honor John Lennon.	Yoko Ono is John Lennon's widow.	entailment
1050	John Lennon's widow, Yoko Ono, approved this museum as the world's first museum to honor John Lennon.	Yoko Ono is not John Lennon's widow.	not_entailment
1051	John Lennon's widow, Yoko Ono, did not approve this museum as the world's first museum to honor John Lennon.	Yoko Ono is not John Lennon's widow.	not_entailment
1052	At a low-key ceremony, Albanian and British officials agreed to bury all outstanding differences caused by the 'Corfu Channel incident'.	The dispute between Albania and the UK about the Corfu incident lasted a long time.	not_entailment
1053	At a low-key ceremony, Albanian and British officials did not agree to bury all outstanding differences caused by the 'Corfu Channel incident'.	The dispute between Albania and the UK about the Corfu incident lasted a long time.	not_entailment
1054	At a low-key ceremony, Albanian and British officials agreed to bury all outstanding differences caused by the 'Corfu Channel incident'.	The dispute between Albania and the UK about the Corfu incident did not last a long time.	not_entailment
1055	At a low-key ceremony, Albanian and British officials did not agree to bury all outstanding differences caused by the 'Corfu Channel incident'.	The dispute between Albania and the UK about the Corfu incident did not last a long time.	not_entailment
1056	Rather than deterring crime, capital punishment actually increases the level of brutality in society.	Capital punishment is a deterrent to crime.	not_entailment
1057	Rather than deterring crime, capital punishment actually decreases the level of brutality in society.	Capital punishment is a deterrent to crime.	entailment
1058	Rather than deterring crime, capital punishment actually increases the level of brutality in society.	Capital punishment is not a deterrent to crime.	entailment
1059	Rather than deterring crime, capital punishment actually decreases the level of brutality in society.	Capital punishment is not a deterrent to crime.	not_entailment
1060	Protest votes as citizens of the 25 EU nations punished their governments for everything from high unemployment to involvement in Iraq.	Citizens of the 25 EU nations are punished by their governments for everything.	not_entailment
1061	Protest votes as citizens of the 25 EU nations did not punish their governments for everything from high unemployment to involvement in Iraq.	Citizens of the 25 EU nations are punished by their governments for everything.	not_entailment
1062	Protest votes as citizens of the 25 EU nations punished their governments for everything from high unemployment to involvement in Iraq.	Citizens of the 25 EU nations are not punished by their governments for everything.	not_entailment
1063	Protest votes as citizens of the 25 EU nations did not punish their governments for everything from high unemployment to involvement in Iraq.	Citizens of the 25 EU nations are not punished by their governments for everything.	not_entailment
1064	A priest who served in the Diocese of Metuchen in the mid-1980s has been sentenced to life in prison for sexually abusing a Massachusetts boy.	Pedophile gets life in prison	entailment
1065	A priest who served in the Diocese of Metuchen in the mid-1980s has not been sentenced to life in prison for sexually abusing a Massachusetts boy.	Pedophile gets life in prison	not_entailment
1066	A priest who served in the Diocese of Metuchen in the mid-1980s has been sentenced to life in prison for sexually abusing a Massachusetts boy.	Pedophile does not get life in prison	not_entailment
1067	A priest who served in the Diocese of Metuchen in the mid-1980s has not been sentenced to life in prison for sexually abusing a Massachusetts boy.	Pedophile does not get life in prison	entailment
1068	Yoko Ono, widow of murdered Beatles star John Lennon, has plastered the small German town of Langenhagen with backsides.	Yoko Ono was John Lennon's wife.	entailment
1069	Yoko Ono, widow of murdered Beatles star John Lennon, has not plastered the small German town of Langenhagen with backsides.	Yoko Ono was John Lennon's wife.	entailment
1070	Yoko Ono, widow of murdered Beatles star John Lennon, has plastered the small German town of Langenhagen with backsides.	Yoko Ono was not John Lennon's wife.	not_entailment
1071	Yoko Ono, widow of murdered Beatles star John Lennon, has not plastered the small German town of Langenhagen with backsides.	Yoko Ono was not John Lennon's wife.	not_entailment
1072	Anna Politkovskaya was found shot dead on Saturday in a lift at her block of flats in the Russian capital, Moscow.	Anna Politkovskaya was murdered.	entailment
1073	Anna Politkovskaya was not found shot dead on Saturday in a lift at her block of flats in the Russian capital, Moscow.	Anna Politkovskaya was murdered.	not_entailment
1074	Anna Politkovskaya was found shot dead on Saturday in a lift at her block of flats in the Russian capital, Moscow.	Anna Politkovskaya was not murdered.	not_entailment
1075	Anna Politkovskaya was not found shot dead on Saturday in a lift at her block of flats in the Russian capital, Moscow.	Anna Politkovskaya was not murdered.	entailment
1076	The common binding of Catholic faith did little to prevent the Bavarians from slaughtering fellow believers in the 19th century under Prussian Protestant officers.	19 Bavarians are Catholic.	not_entailment
1077	The common binding of Catholic faith prevented the Bavarians from slaughtering fellow believers in the 19th century under Prussian Protestant officers.	19 Bavarians are Catholic.	not_entailment
1078	The common binding of Catholic faith did little to prevent the Bavarians from slaughtering fellow believers in the 19th century under Prussian Protestant officers.	19 Bavarians are not Catholic.	not_entailment
1079	The common binding of Catholic faith prevented the Bavarians from slaughtering fellow believers in the 19th century under Prussian Protestant officers.	19 Bavarians are not Catholic.	not_entailment
1080	The Democrats' success in the 2006 elections means changes at the top in the House and Senate.	Democrats won the 2006 elections.	entailment
1081	The Democrats' success in the 2006 elections does not mean changes at the top in the House and Senate.	Democrats won the 2006 elections.	entailment
1082	The Democrats' success in the 2006 elections means changes at the top in the House and Senate.	Democrats did not win the 2006 elections.	not_entailment
1083	The Democrats' success in the 2006 elections does not mean changes at the top in the House and Senate.	Democrats did not win the 2006 elections.	not_entailment
1084	After the press conference, I met up with a Microsoft guy, John Traynor: senior director of segment marketing for the mobile devices division.	John Traynor is an executive of Microsoft.	entailment
1085	After the press conference, I did not meet up with a Microsoft guy, John Traynor: senior director of segment marketing for the mobile devices division.	John Traynor is an executive of Microsoft.	entailment
1086	After the press conference, I met up with a Microsoft guy, John Traynor: senior director of segment marketing for the mobile devices division.	John Traynor is not an executive of Microsoft.	not_entailment
1087	After the press conference, I did not meet up with a Microsoft guy, John Traynor: senior director of segment marketing for the mobile devices division.	John Traynor is not an executive of Microsoft.	not_entailment
1088	Alleged terrorists today, killed Dolores Hinostroza, the mayor of Mulqui district, shooting her five times.	The mayor of Mulqui district was murdered with a firearm.	entailment
1089	Alleged terrorists today, did not kill Dolores Hinostroza, the mayor of Mulqui district, shooting her five times.	The mayor of Mulqui district was murdered with a firearm.	not_entailment
1090	Alleged terrorists today, killed Dolores Hinostroza, the mayor of Mulqui district, shooting her five times.	The mayor of Mulqui district was not murdered with a firearm.	not_entailment
1091	Alleged terrorists today, did not kill Dolores Hinostroza, the mayor of Mulqui district, shooting her five times.	The mayor of Mulqui district was not murdered with a firearm.	entailment
1092	IKEA offers fantastic and affordable solutions for your home furnishing needs.	Ikea is a home.	not_entailment
1093	IKEA does not offer fantastic and affordable solutions for your home furnishing needs.	Ikea is a home.	not_entailment
1094	IKEA offers fantastic and affordable solutions for your home furnishing needs.	Ikea is not a home.	not_entailment
1095	IKEA does not offer fantastic and affordable solutions for your home furnishing needs.	Ikea is not a home.	not_entailment
1096	The mine would operate nonstop seven days a week and use tons of cyanide each day to leach the gold from crushed ore.	A weak cyanide solution is poured over it to pull the gold from the rock.	not_entailment
1097	The mine would not operate nonstop seven days a week and use tons of cyanide each day to leach the gold from crushed ore.	A weak cyanide solution is poured over it to pull the gold from the rock.	not_entailment
1098	The mine would operate nonstop seven days a week and use tons of cyanide each day to leach the gold from crushed ore.	A weak cyanide solution is not poured over it to pull the gold from the rock.	not_entailment
1099	The mine would not operate nonstop seven days a week and use tons of cyanide each day to leach the gold from crushed ore.	A weak cyanide solution is not poured over it to pull the gold from the rock.	not_entailment
1100	Arsenal sneaked a 1-0 victory over Birmingham at Highbury, taking advantage of Stephen Clemence's own-goal in the 81st minute.	Arsenal lost to Birmingham.	not_entailment
1101	Arsenal did not sneak a 1-0 victory over Birmingham at Highbury, taking advantage of Stephen Clemence's own-goal in the 81st minute.	Arsenal lost to Birmingham.	not_entailment
1102	Arsenal sneaked a 1-0 victory over Birmingham at Highbury, taking advantage of Stephen Clemence's own-goal in the 81st minute.	Arsenal did not lose to Birmingham.	entailment
1103	Arsenal did not sneak a 1-0 victory over Birmingham at Highbury, taking advantage of Stephen Clemence's own-goal in the 81st minute.	Arsenal did not lose to Birmingham.	not_entailment
1104	"Sources in Tegucigalpa reported that many Latin American countries are gearing up to face Hurricane ""Mitch""."	"South American countries are preparing for ""Mitch"""	entailment
1105	"Sources in Tegucigalpa reported that many Latin American countries are not gearing up to face Hurricane ""Mitch""."	"South American countries are preparing for ""Mitch"""	not_entailment
1106	"Sources in Tegucigalpa reported that many Latin American countries are gearing up to face Hurricane ""Mitch""."	"South American countries are not preparing for ""Mitch"""	not_entailment
1107	"Sources in Tegucigalpa reported that many Latin American countries are not gearing up to face Hurricane ""Mitch""."	"South American countries are not preparing for ""Mitch"""	entailment
1108	A matching fingerprint was discovered on the strap.	A matching fingerprint was excavated from the strap.	not_entailment
1109	A matching fingerprint was not discovered on the strap.	A matching fingerprint was excavated from the strap.	not_entailment
1110	A matching fingerprint was discovered on the strap.	A matching fingerprint was not excavated from the strap.	not_entailment
1111	A matching fingerprint was not discovered on the strap.	A matching fingerprint was not excavated from the strap.	not_entailment
1112	Sharon warns Arafat could be targeted for assassination.	prime minister targeted for assassination	entailment
1113	Sharon warns Arafat could not be targeted for assassination.	prime minister targeted for assassination	not_entailment
1114	Sharon warns Arafat could be targeted for assassination.	prime minister not targeted for assassination	not_entailment
1115	Sharon warns Arafat could not be targeted for assassination.	prime minister not targeted for assassination	not_entailment
1116	"The 10-day-old ""test-tube"" baby elephant born at Colchester Zoo has found a name, thanks to the internet!"	baby elephant born	entailment
1117	"The 10-day-old ""test-tube"" baby elephant born at Colchester Zoo has not found a name, thanks to the internet!"	baby elephant born	entailment
1118	"The 10-day-old ""test-tube"" baby elephant born at Colchester Zoo has found a name, thanks to the internet!"	baby elephant not born	not_entailment
1119	"The 10-day-old ""test-tube"" baby elephant born at Colchester Zoo has not found a name, thanks to the internet!"	baby elephant not born	not_entailment
1120	Bukowski attracted the attention of John Martin who founded Black Sparrow Press in 1965 specifically to publish him.	John Martin is the founder of Black Sparrow Press.	entailment
1121	Bukowski did not attract the attention of John Martin who founded Black Sparrow Press in 1965 specifically to publish him.	John Martin is the founder of Black Sparrow Press.	entailment
1122	Bukowski attracted the attention of John Martin who founded Black Sparrow Press in 1965 specifically to publish him.	John Martin is not the founder of Black Sparrow Press.	not_entailment
1123	Bukowski did not attract the attention of John Martin who founded Black Sparrow Press in 1965 specifically to publish him.	John Martin is not the founder of Black Sparrow Press.	not_entailment
1124	A statement said to be from al Qaida, claimed the terror group had killed one American and kidnapped another in Riyadh.	A U.S. citizen working in Riyadh has been kidnapped after a colleague in the same company was shot dead yesterday.	entailment
1125	A statement said to be from al Qaida, did not claim the terror group had killed one American and kidnapped another in Riyadh.	A U.S. citizen working in Riyadh has been kidnapped after a colleague in the same company was shot dead yesterday.	not_entailment
1126	A statement said to be from al Qaida, claimed the terror group had killed one American and kidnapped another in Riyadh.	A U.S. citizen working in Riyadh has not  been kidnapped after a colleague in the same company was shot dead yesterday.	not_entailment
1127	A statement said to be from al Qaida, did not claim the terror group had killed one American and kidnapped another in Riyadh.	A U.S. citizen working in Riyadh has not  been kidnapped after a colleague in the same company was shot dead yesterday.	not_entailment
1128	In Greek mythology Mount Olympus was the home of the gods and the site of the throne of Zeus, the chief deity.	Mount Olympus is in Greece.	not_entailment
1129	In Greek mythology Mount Olympus was not the home of the gods and the site of the throne of Zeus, the chief deity.	Mount Olympus is in Greece.	not_entailment
1130	In Greek mythology Mount Olympus was the home of the gods and the site of the throne of Zeus, the chief deity.	Mount Olympus is not in Greece.	not_entailment
1131	In Greek mythology Mount Olympus was not the home of the gods and the site of the throne of Zeus, the chief deity.	Mount Olympus is not in Greece.	not_entailment
1132	Journalists of the concealed BBC, that was made happen through advisers of London industralists, asked Slavkov.	BBC undercover reporters, posing as consultants acting for London businessmen, ask Slavkov.	not_entailment
1133	Journalists of the concealed BBC, that was made not happen through advisers of London industralists, asked Slavkov.	BBC undercover reporters, posing as consultants acting for London businessmen, ask Slavkov.	not_entailment
1134	Journalists of the concealed BBC, that was made happen through advisers of London industralists, asked Slavkov.	BBC undercover reporters, not posing as consultants acting for London businessmen, ask Slavkov.	not_entailment
1135	Journalists of the concealed BBC, that was made not happen through advisers of London industralists, asked Slavkov.	BBC undercover reporters, not posing as consultants acting for London businessmen, ask Slavkov.	not_entailment
1136	With $549 million in cash as of June 30, Google can easily afford to make amends.	Some 30 million shares have been assigned to the company's workers.	not_entailment
1137	With $549 million in cash as of June 30, Google can not easily afford to make amends.	Some 30 million shares have been assigned to the company's workers.	not_entailment
1138	With $549 million in cash as of June 30, Google can easily afford to make amends.	Some 30 million shares have not been assigned to the company's workers.	not_entailment
1139	With $549 million in cash as of June 30, Google can not easily afford to make amends.	Some 30 million shares have not been assigned to the company's workers.	not_entailment
1140	Women are poorly represented in transactions financed by mortgage bonds.	Women are poorly represented in parliament.	not_entailment
1141	Women are not poorly represented in transactions financed by mortgage bonds.	Women are poorly represented in parliament.	not_entailment
1142	Women are poorly represented in transactions financed by mortgage bonds.	Women are not poorly represented in parliament.	not_entailment
1143	Women are not poorly represented in transactions financed by mortgage bonds.	Women are not poorly represented in parliament.	not_entailment
1144	Thousands of troops are being deployed to secure the city of Bogor, where Bush is to hold talks with his Indonesian counterpart, Susilo Bambang Yudhoyono.	Bush is scheduled to visit the city of Bogor.	entailment
1145	Thousands of troops are not being deployed to secure the city of Bogor, where Bush is to hold talks with his Indonesian counterpart, Susilo Bambang Yudhoyono.	Bush is scheduled to visit the city of Bogor.	entailment
1146	Thousands of troops are being deployed to secure the city of Bogor, where Bush is to hold talks with his Indonesian counterpart, Susilo Bambang Yudhoyono.	Bush is not scheduled to visit the city of Bogor.	not_entailment
1147	Thousands of troops are not being deployed to secure the city of Bogor, where Bush is to hold talks with his Indonesian counterpart, Susilo Bambang Yudhoyono.	Bush is not scheduled to visit the city of Bogor.	not_entailment
1148	"The Norwegian newspaper Dagbladet printed an article about the ""intolerance page""."	Dagbladet is a Norwegian newspaper.	not_entailment
1149	"The Norwegian newspaper Dagbladet did not print an article about the ""intolerance page""."	Dagbladet is a Norwegian newspaper.	entailment
1150	"The Norwegian newspaper Dagbladet printed an article about the ""intolerance page""."	Dagbladet is not a Norwegian newspaper.	not_entailment
1151	"The Norwegian newspaper Dagbladet did not print an article about the ""intolerance page""."	Dagbladet is not a Norwegian newspaper.	not_entailment
1152	Bombs exploded in two Turkish cities Thursday only days before Turkey plays host to a NATO summit.	Turkey plays host to suicide bombers.	not_entailment
1153	Bombs did not explode in two Turkish cities Thursday only days before Turkey plays host to a NATO summit.	Turkey plays host to suicide bombers.	not_entailment
1154	Bombs exploded in two Turkish cities Thursday only days before Turkey plays host to a NATO summit.	Turkey does not play host to suicide bombers.	not_entailment
1155	Bombs did not explode in two Turkish cities Thursday only days before Turkey plays host to a NATO summit.	Turkey does not play host to suicide bombers.	not_entailment
1156	Japanese drug makers are now trying to build comprehensive independent operations in research and development, production and marketing.	There are companies that have split the management of their Research and Development processes.	not_entailment
1157	Japanese drug makers are not trying to build comprehensive independent operations in research and development, production and marketing.	There are companies that have split the management of their Research and Development processes.	not_entailment
1158	Japanese drug makers are now trying to build comprehensive independent operations in research and development, production and marketing.	There are not companies that have split the management of their Research and Development processes.	not_entailment
1159	Japanese drug makers are not trying to build comprehensive independent operations in research and development, production and marketing.	There are not companies that have split the management of their Research and Development processes.	not_entailment
1160	Police sources stated that during the bomb attack involving the Shining Path, two people were injured.	Two people were wounded by a bomb.	entailment
1161	Police sources stated that during the bomb attack involving the Shining Path, two people were not injured.	Two people were wounded by a bomb.	not_entailment
1162	Police sources stated that during the bomb attack involving the Shining Path, two people were injured.	Two people were not wounded by a bomb.	not_entailment
1163	Police sources stated that during the bomb attack involving the Shining Path, two people were not injured.	Two people were not wounded by a bomb.	entailment
1164	The jet was carrying 152 tourists from Martinique, returning home after a week in Panama, officials said.	The plane was returning to the French Caribbean island of Martinique, from Panama.	entailment
1165	The jet was not carrying 152 tourists from Martinique, returning home after a week in Panama, officials said.	The plane was returning to the French Caribbean island of Martinique, from Panama.	not_entailment
1166	The jet was carrying 152 tourists from Martinique, returning home after a week in Panama, officials said.	The plane was not returning to the French Caribbean island of Martinique, from Panama.	not_entailment
1167	The jet was not carrying 152 tourists from Martinique, returning home after a week in Panama, officials said.	The plane was not returning to the French Caribbean island of Martinique, from Panama.	not_entailment
1168	The body of Satomi Mitarai was found by a teacher after her attacker returned to class in bloody clothes.	Mitarai's body was found by a teacher after her killer returned to their classroom covered in blood.	entailment
1169	The body of Satomi Mitarai was not found by a teacher after her attacker returned to class in bloody clothes.	Mitarai's body was found by a teacher after her killer returned to their classroom covered in blood.	not_entailment
1170	The body of Satomi Mitarai was found by a teacher after her attacker returned to class in bloody clothes.	Mitarai's body was not found by a teacher after her killer returned to their classroom covered in blood.	not_entailment
1171	The body of Satomi Mitarai was not found by a teacher after her attacker returned to class in bloody clothes.	Mitarai's body was not found by a teacher after her killer returned to their classroom covered in blood.	entailment
1172	Kaspars Ruklis, press official at the United States Embassy, told the Baltic News Service that Mrs. Bush chose to visit Latvia's Occupation.	Kaspars Ruklis works for the United States Embassy.	entailment
1173	Kaspars Ruklis, press official at the United States Embassy, did not tell the Baltic News Service that Mrs. Bush chose to visit Latvia's Occupation.	Kaspars Ruklis works for the United States Embassy.	entailment
1174	Kaspars Ruklis, press official at the United States Embassy, told the Baltic News Service that Mrs. Bush chose to visit Latvia's Occupation.	Kaspars Ruklis does not work for the United States Embassy.	not_entailment
1175	Kaspars Ruklis, press official at the United States Embassy, did not tell the Baltic News Service that Mrs. Bush chose to visit Latvia's Occupation.	Kaspars Ruklis does not work for the United States Embassy.	not_entailment
1176	Military ties between the two countries have been governed officially by an arms embargo imposed by Britain on Argentina.	Britain has maintained an arm embargo.	entailment
1177	Military ties between the two countries have not been governed officially by an arms embargo imposed by Britain on Argentina.	Britain has maintained an arm embargo.	not_entailment
1178	Military ties between the two countries have been governed officially by an arms embargo imposed by Britain on Argentina.	Britain has not maintained an arm embargo.	not_entailment
1179	Military ties between the two countries have not been governed officially by an arms embargo imposed by Britain on Argentina.	Britain has not maintained an arm embargo.	entailment
1180	Despite Chinese assertions of control, tensions over the South China Sea's waters have continued to rise.	There is a territorial waters dispute.	not_entailment
1181	Despite Chinese assertions of control, tensions over the South China Sea's waters have not continued to rise.	There is a territorial waters dispute.	entailment
1182	Despite Chinese assertions of control, tensions over the South China Sea's waters have continued to rise.	There is not a territorial waters dispute.	not_entailment
1183	Despite Chinese assertions of control, tensions over the South China Sea's waters have not continued to rise.	There is not a territorial waters dispute.	not_entailment
1184	The PMDB is also the party led by Senator Jader Barbalho, the recently elected Senate President heaped with serious corruption charges.	Jader Barbalho is the Senate President.	entailment
1185	The PMDB is not the party led by Senator Jader Barbalho, the recently elected Senate President heaped with serious corruption charges.	Jader Barbalho is the Senate President.	entailment
1186	The PMDB is also the party led by Senator Jader Barbalho, the recently elected Senate President heaped with serious corruption charges.	Jader Barbalho is not the Senate President.	not_entailment
1187	The PMDB is not the party led by Senator Jader Barbalho, the recently elected Senate President heaped with serious corruption charges.	Jader Barbalho is not the Senate President.	not_entailment
1188	A force majeure is an act of God, said attorney Phil Wittmann, who represents the New Orleans Saints and owner Tom Benson's local interests.	New Orleans Saints are property of Tom Benson.	entailment
1189	A force majeure is not an act of God, said attorney Phil Wittmann, who represents the New Orleans Saints and owner Tom Benson's local interests.	New Orleans Saints are property of Tom Benson.	entailment
1190	A force majeure is an act of God, said attorney Phil Wittmann, who represents the New Orleans Saints and owner Tom Benson's local interests.	New Orleans Saints are not property of Tom Benson.	not_entailment
1191	A force majeure is not an act of God, said attorney Phil Wittmann, who represents the New Orleans Saints and owner Tom Benson's local interests.	New Orleans Saints are not property of Tom Benson.	not_entailment
1192	Peter Voser, a 46-year-old who joined ABB from Shell 2-1/2 years ago, will rejoin the Anglo-Dutch company on October 4.	Peter Voser has worked for Shell in the past.	entailment
1193	Peter Voser, a 46-year-old who didn't join ABB from Shell 2-1/2 years ago, will rejoin the Anglo-Dutch company on October 4.	Peter Voser has worked for Shell in the past.	entailment
1194	Peter Voser, a 46-year-old who joined ABB from Shell 2-1/2 years ago, will rejoin the Anglo-Dutch company on October 4.	Peter Voser has not worked for Shell in the past.	not_entailment
1195	Peter Voser, a 46-year-old who didn't join ABB from Shell 2-1/2 years ago, will rejoin the Anglo-Dutch company on October 4.	Peter Voser has not worked for Shell in the past.	not_entailment
1196	The incident in Mogadishu, the Somali capital, came as U.S. forces began the  final phase of their promised March 31 pullout.	The capital of Somalia is Mogadishu.	entailment
1197	The incident in Mogadishu, the Somali capital, did not come as U.S. forces began the  final phase of their promised March 31 pullout.	The capital of Somalia is Mogadishu.	entailment
1198	The incident in Mogadishu, the Somali capital, came as U.S. forces began the  final phase of their promised March 31 pullout.	The capital of Somalia is not Mogadishu.	not_entailment
1199	The incident in Mogadishu, the Somali capital, did not come as U.S. forces began the  final phase of their promised March 31 pullout.	The capital of Somalia is not Mogadishu.	not_entailment
1200	"Valero Energy Corp., on Monday, said it found ""extensive"" additional damage at its 250,000-barrel-per-day Port Arthur refinery."	Valero Energy Corp. produces 250,000 barrels per day.	entailment
1201	"Valero Energy Corp., on Monday, said it did not find ""extensive"" additional damage at its 250,000-barrel-per-day Port Arthur refinery."	Valero Energy Corp. produces 250,000 barrels per day.	entailment
1202	"Valero Energy Corp., on Monday, said it found ""extensive"" additional damage at its 250,000-barrel-per-day Port Arthur refinery."	Valero Energy Corp. does not produce 250,000 barrels per day.	not_entailment
1203	"Valero Energy Corp., on Monday, said it did not find ""extensive"" additional damage at its 250,000-barrel-per-day Port Arthur refinery."	Valero Energy Corp. does not produce 250,000 barrels per day.	not_entailment
1204	Scientists at the Genome Institute of Singapore (GIS) have discovered the complete genetic sequence of a coronavirus isolated from a Singapore patient with SARS.	Singapore scientists reveal that SARS virus has undergone genetic changes.	not_entailment
1205	Scientists at the Genome Institute of Singapore (GIS) have not discovered the complete genetic sequence of a coronavirus isolated from a Singapore patient with SARS.	Singapore scientists reveal that SARS virus has undergone genetic changes.	not_entailment
1206	Scientists at the Genome Institute of Singapore (GIS) have discovered the complete genetic sequence of a coronavirus isolated from a Singapore patient with SARS.	Singapore scientists did not reveal that SARS virus has undergone genetic changes.	not_entailment
1207	Scientists at the Genome Institute of Singapore (GIS) have not discovered the complete genetic sequence of a coronavirus isolated from a Singapore patient with SARS.	Singapore scientists did not reveal that SARS virus has undergone genetic changes.	not_entailment
1208	The anti-terrorist court found two men guilty of murdering Shapour Bakhtiar and his secretary Sorush Katibeh, who were found with their throats cut in August 1991.	Shapour Bakhtiar died in 1991.	entailment
1209	The anti-terrorist court did not find two men guilty of murdering Shapour Bakhtiar and his secretary Sorush Katibeh, who were found with their throats cut in August 1991.	Shapour Bakhtiar died in 1991.	entailment
1210	The anti-terrorist court found two men guilty of murdering Shapour Bakhtiar and his secretary Sorush Katibeh, who were found with their throats cut in August 1991.	Shapour Bakhtiar did not die in 1991.	not_entailment
1211	The anti-terrorist court did not find two men guilty of murdering Shapour Bakhtiar and his secretary Sorush Katibeh, who were found with their throats cut in August 1991.	Shapour Bakhtiar did not die in 1991.	not_entailment
1212	It was like hitting the jackpot.	It was like removing the lottery.	not_entailment
1213	It was like not hitting the jackpot.	It was like removing the lottery.	not_entailment
1214	It was like hitting the jackpot.	It was like not removing the lottery.	not_entailment
1215	It was like not hitting the jackpot.	It was like not removing the lottery.	not_entailment
1216	The drug, along with aspirin and ibuprofen, is one of the most widely used pain relievers available without a doctor's note.	Aspirin is one of the most widely used pain relievers available without a doctor's note.	entailment
1217	The drug, along with aspirin and ibuprofen, is not one of the most widely used pain relievers available without a doctor's note.	Aspirin is one of the most widely used pain relievers available without a doctor's note.	not_entailment
1218	The drug, along with aspirin and ibuprofen, is one of the most widely used pain relievers available without a doctor's note.	Aspirin is not one of the most widely used pain relievers available without a doctor's note.	not_entailment
1219	The drug, along with aspirin and ibuprofen, is not one of the most widely used pain relievers available without a doctor's note.	Aspirin is not one of the most widely used pain relievers available without a doctor's note.	entailment
